prediction_normalized,label_normalized,normalized_absolute_error,prediction_unnormalized,label_unnormalized,unnormalized_absolute_error
0.5848393,0.5729694829887947,0.01186980143121874,8804.005225056346,7711.76,1092.2452250563456
0.5810102,0.5729702963773062,0.008039926057691327,8435.731428298634,7711.83,723.9014282986336
0.584302,0.5729686695928998,0.01133333855910823,8751.384884830015,7711.69,1039.6948848300153
0.5842033,0.5729686695928998,0.011234633267360183,8741.742258578011,7711.69,1030.0522585780118
0.5913014,0.5760193810410893,0.015282000546892882,9462.349823470408,7978.75,1483.5998234704075
0.18687323,0.2449782410166207,0.05810501365875631,103.7374169413724,198.4,94.6625830586276
0.18690777,0.2449782410166207,0.05807047276710897,103.7773930528801,198.4,94.6226069471199
0.18676922,0.2449782410166207,0.05820902376388937,103.617037483946,198.4,94.782962516054
0.17670867,0.15329770968572926,0.023410958784653435,92.61313133952025,71.32,21.293131339520258
0.17672196,0.15329770968572926,0.023424250620438347,92.62691071579214,71.32,21.306910715792142
0.17666858,0.15329770968572926,0.023370874661041985,92.57171722526961,71.32,21.251717225269616
0.57319593,0.5730647154535543,0.00013121884209998935,7731.271978067264,7719.96,11.311978067264135
0.57322145,0.5730647154535543,0.00015672963006385654,7733.476853951054,7719.96,13.516853951054145
0.57311964,0.5730647154535543,5.492489678748935e-05,7724.690588765018,7719.96,4.730588765018183
0.9596296,0.9396389967414495,0.019990598538244142,576905.2447471711,461551.17,115354.07474717108
0.98475504,0.9622754616244473,0.022479577590640565,763615.9329645304,594193.15,169422.7829645304
0.959641,0.9396389967414495,0.02000198302539624,576978.4232900917,461551.17,115427.2532900917
0.9596014,0.9396389967414495,0.019962405541265382,576723.7140077458,461551.17,115172.54400774586
0.9847853,0.9622754616244473,0.022509856750186463,763873.7737653148,594193.15,169680.6237653148
0.95936024,0.9396320070975148,0.019728234792438792,575173.6821121892,461515.17,113658.51211218926
0.9593421,0.9396320070975148,0.019710114980427074,575057.4058528537,461515.17,113542.23585285369
0.95938474,0.9396320070975148,0.019752732301441478,575330.5826218681,461515.17,113815.41262186813
0.95397425,0.9500138471517348,0.003960399827025007,541621.1258695512,518205.05,23416.07586955122
0.9537742,0.9426711932327636,0.01110302055812995,540413.2775656015,477436.28,62976.99756560149
0.9583618,0.9380691540454902,0.02029265043983086,568800.2513146836,453535.83,115264.42131468357
0.9435109,0.9395713704185737,0.003939519588445295,481930.90410302504,461202.98,20727.924103025056
0.9435079,0.9395713704185737,0.003936539356206525,481914.8181920957,461202.98,20711.838192095747
0.94352067,0.9498302185060075,0.006309553337245255,481983.76159091515,517144.23,35160.46840908483
0.94352174,0.9498302185060075,0.006308480453639298,481989.2774888895,517144.23,35154.95251111046
0.94869226,0.9635148707334064,0.014822608560707384,510618.62394461123,602468.64,91850.01605538878
0.522531,0.5731540490152817,0.05062307605767058,4392.409970521579,7727.66,3335.2500294784204
0.59045947,0.5731549766888947,0.017304489291635083,9373.870665404502,7727.74,1646.130665404502
0.6099305,0.5943368959561589,0.015593619333147735,11648.916435318051,9788.38,1860.536435318052
0.5255358,0.5732000732354133,0.04766425132074048,4542.194145776134,7731.63,3189.435854223866
0.5807028,0.5760611508347736,0.004641630842472488,8406.843354337047,7982.47,424.3733543370463
0.52555376,0.5732000732354133,0.04764631032266309,4543.103909391365,7731.63,3188.526090608635
0.5329449,0.5731934666770976,0.04024854899826458,4933.712973407552,7731.06,2797.347026592448
0.13271394,0.17564466550555694,0.04293072178569304,56.682881302120826,91.52,34.83711869787917
0.12958896,0.17508481733633152,0.0454958557350742,54.740248286797275,90.95,36.20975171320273
0.20037276,0.17515375931321023,0.02521899621428611,120.60376581765843,91.02,29.58376581765843
0.5959492,0.5764958810428682,0.019453291930764616,9966.089027886923,8021.29,1944.7990278869229
0.5867497,0.5762708282148286,0.010478844674880916,8993.716317033888,8001.17,992.546317033888
0.5959499,0.5764958810428682,0.01945400718650192,9966.165063402103,8021.29,1944.8750634021026
1.0564082,0.940975578516287,0.11543258836908898,1698800.9475012142,468487.07,1230313.8775012142
0.93777364,0.9396396684951773,0.0018660235710135087,452042.3300766604,461554.63,9512.299923339626
0.92841804,0.939639695675858,0.011221655400284303,407227.6355797743,461554.77,54327.134420225746
0.9380932,0.9396396684951773,0.0015464830703726395,453657.52719884954,461554.63,7897.102801150468
0.91762453,0.9395752251639166,0.02195069198749444,361016.0114637048,461222.82,100206.8085362952
0.93645513,0.9395758643672522,0.0031207337901647536,445439.99153657374,461226.11,15786.118463426246
0.92821676,0.9395754272226066,0.011358671832439327,406314.06808118743,461223.86,54909.79191881255
