prediction_normalized,label_normalized,normalized_absolute_error,prediction_unnormalized,label_unnormalized,unnormalized_absolute_error
0.5719944,0.28601906155818835,0.2859753623080836,18674.535088041182,715.0,17959.535088041182
0.54764426,0.09562098214126516,0.45202327540420606,32677.641373828024,9.0,32668.641373828024
0.4709663,0.1675545134811303,0.3034117958278755,190305.94306505768,47.0,190258.94306505768
0.5408464,0.12066024539729832,0.42018616201618436,38202.28450562461,16.0,38186.28450562461
0.40506715,0.5182541095170213,0.11318696369258896,865144.1642085443,148552.0,716592.1642085443
0.80309874,0.781321996671891,0.021776741521621013,92.24889978921219,62682311.0,62682218.75110021
0.7586388,0.7093434193738205,0.049295379816700735,256.2393735569937,11990578.0,11990321.760626443
0.8503216,0.8212912117944984,0.029030379105922766,31.167707821331394,157041640.0,157041608.83229217
0.6138312,0.5941989777166614,0.019632244340681115,7140.731079649628,850677.0,843536.2689203504
0.57201755,0.5265177629408544,0.04549978752759043,18664.617872832096,179616.0,160951.3821271679
0.6586256,0.6320856882589853,0.026539914463182712,2551.059470408074,2031666.0,2029114.9405295919
0.7440099,0.6815682584650757,0.06244165354893183,358.6199467555248,6333736.0,6333377.3800532445
0.7006035,0.6298882852467736,0.07071519986064823,972.3120760721497,1931628.0,1930655.6879239278
0.7912327,0.7119767226199264,0.07925598249634558,121.16525774201945,12738520.0,12738398.834742257
0.32042468,0.30941473355863996,0.01100994238282732,6050226.746006029,1224.0,6049002.746006029
0.7117961,0.41297609007309555,0.29882001483489395,751.8118660326188,13221.0,12469.188133967382
0.2954752,0.15216445808061987,0.14331075663915246,10733793.818715185,33.0,10733760.818715185
0.3845474,0.30941473355863996,0.07513267883683733,1386319.950589111,1224.0,1385095.950589111
0.80239016,0.8074212021172456,0.005031043940823432,93.76328783595379,114182642.0,114182548.23671216
0.7298433,0.667014551434943,0.06282876702742879,496.6017849490553,4533382.0,4532885.398215051
0.7251844,0.5854467645388314,0.13973761646931682,552.715902861665,695701.0,695148.2840971383
0.7362609,0.7346626611195669,0.0015982298411264528,428.5141309512543,21454165.0,21453736.48586905
0.7888865,0.7140361441042709,0.07485034337970742,127.87670907149626,13355828.0,13355700.123290928
0.7404226,0.666214999933489,0.0742076065347117,389.43348069610863,4450853.0,4450463.566519304
0.7308846,0.591230765985276,0.13965384562132188,484.8612105436259,794591.0,794106.1387894563
0.7309852,0.6703405896226236,0.06064463462435521,483.7407255959953,4893440.0,4892956.259274404
0.7287001,0.615294334238816,0.11340576713676387,509.8203354022499,1381288.0,1380778.1796645978
0.74179614,0.6954826533358562,0.04631348256654855,377.33454138145777,8720023.0,8719645.665458618
0.7030354,0.6471682854052107,0.055867128813691935,919.4663167670204,2873214.0,2872294.533683233
0.8096377,0.7771600512869348,0.032477674066306195,79.37910347490573,56965403.0,56965323.620896526
0.3727097,0.3862434822226139,0.013533790698108283,1819688.6759371718,7153.0,1812535.6759371718
0.38965836,0.415783506580245,0.026125144906889886,1232704.5635751258,14102.0,1218602.5635751258
0.75097185,0.7511541254865395,0.00018227175347673708,305.6033843619508,31339132.0,31338826.39661564
0.61893696,0.48876575765172786,0.13017119827707463,6350.24373186562,75440.0,69089.75626813438
0.54184806,0.1861161661892389,0.35573189727969423,37333.027402221276,72.0,37261.027402221276
