prediction_normalized,label_normalized,normalized_absolute_error,prediction_unnormalized,label_unnormalized,unnormalized_absolute_error
0.47750083,0.4945894574085817,0.01708863128820509,47.78815936971546,56.251,8.46284063028454
0.49891555,0.49738942147952103,0.0015261316134355107,58.621424465873694,57.774,0.8474244658736936
0.48616174,0.4973730931891968,0.011211354555087316,51.90490526906707,57.765,5.8600947309329285
0.4856315,0.4766173139841144,0.009014181730073234,51.64296893780883,47.387,4.255968937808831
0.3986228,0.42572391421806216,0.02710110337745547,22.51510743263474,29.159,6.64389256736526
0.08203561,0.06773229551356597,0.014303313076083235,1.0980801951057964,0.958,0.1400801951057964
0.08207398,0.2795222838559527,0.19744830477622932,1.0984822667752019,7.227,6.128517733224799
0.08192713,0.08212336968370343,0.00019624154754543932,1.0969442320302072,1.099,0.0020557679697927878
0.078506626,0.2824538833484296,0.20394725715967454,1.0617225059182824,7.432,6.3702774940817175
0.07872932,0.0706453306815729,0.00808398591064359,1.0639807744035517,0.985,0.07898077440355167
0.07789214,0.11444572644779746,0.03655358689377372,1.0555158909142266,1.496,0.4404841090857734
0.44736236,0.4420039035771113,0.00535845976135918,35.84559806034377,34.059,1.7865980603437706
0.4474038,0.47325060134652264,0.02584681277993328,35.859770554709414,45.889,10.02922944529059
0.44714648,0.4968200603594313,0.04967358504433733,35.771834404003386,57.461,21.689165595996613
0.5500501,0.5582843977862192,0.008234317963678905,95.48653409529318,103.291,7.804465904706817
0.6420037,0.6615481725367833,0.01954445749848377,229.59885013522657,276.666,47.06714986477343
0.55021924,0.5650922742324167,0.01487303642800386,95.64078276852298,110.223,14.582217231477017
0.54962295,0.573732824525974,0.024109871587894127,95.09816806491709,119.695,24.596831935082903
0.64077324,0.6556710672433278,0.014897830491771402,226.91907330158256,261.579,34.65992669841745
0.5676634,0.5455643793717713,0.022098992191186495,112.96035912610704,91.486,21.474359126107032
0.5678017,0.5559927024147127,0.011809011528768787,113.10960621050383,101.057,12.052606210503825
0.567269,0.5591433567369675,0.008125670496156312,112.53617300609157,104.141,8.395173006091568
0.8648537,0.9054437468808103,0.04059006674699073,1924.8264289881527,2835.202,910.3755710118476
0.86187667,0.8819000601446967,0.020023393598828765,1870.922380898596,2264.781,393.858619101404
0.7996244,0.5756090432134033,0.2240153402361511,1033.0022502920622,121.857,911.1452502920622
0.5721746,0.5626555946795467,0.009519014027881245,117.92863020737772,107.69,10.238630207377724
0.5723506,0.556912729400109,0.015437891823340655,118.12684836231239,101.948,16.178848362312394
0.55751795,0.6993618158147006,0.1418438700482516,102.53842222814846,396.866,294.3275777718515
0.55734044,0.6867220697559652,0.1293816266216573,102.36489727219052,351.778,249.4131027278095
0.56437564,0.6495819749081695,0.0852063359463775,109.47193560035902,246.815,137.34306439964098
0.38496947,0.08485315905574732,0.30011631382938453,19.765089724992002,1.128,18.637089724992002
0.47347257,0.5142199661462148,0.04074740073369343,45.98629380910928,67.838,21.851706190890717
0.39755702,0.4270596648227668,0.029502644635388875,22.28731615871123,29.533,7.24568384128877
0.5148018,0.09443624779698515,0.42036555245402196,68.21564197165827,1.236,66.97964197165827
0.41738355,0.42795370315819475,0.010570151560599539,26.928539296033605,29.786,2.857460703966396
0.5155592,0.22153474569832027,0.2940244507738477,68.71041830099192,4.156,64.55441830099191
0.34676647,0.10583447510402003,0.24093199675877294,13.727687878528576,1.378,12.349687878528576
0.11059397,0.3546352375023423,0.2440412703626214,1.4420193559003487,14.798,13.35598064409965
0.12362258,0.29027742840795134,0.16665484704522704,1.632892802079848,8.008,6.375107197920151
0.25845936,0.3218104300415206,0.06335107063409567,5.9112574080752385,10.819,4.907742591924762
0.46355897,0.42878433941868704,0.03477463246317941,41.83593204330816,30.023,11.812932043308162
0.44457155,0.3962399886781593,0.048331565982637825,34.90371362711355,22.009,12.894713627113546
0.46402544,0.4403007209530924,0.023724716878786245,42.02255031948404,33.51,8.512550319484042
0.6906335,0.5762641042920832,0.11436937148840387,365.15431793686554,122.621,242.53331793686556
0.5905453,0.5710922103139157,0.019453086355090687,140.52118725421826,116.717,23.804187254218263
0.5352852,0.5681296287628922,0.03284445391624302,82.93941244000547,113.464,30.52458755999453
0.58435017,0.5773161151696223,0.0070340535353642375,132.4558711774656,123.858,8.597871177465606
0.56397444,0.5742002429277698,0.010225802829960995,109.05367277493559,120.23,11.176327225064412
0.58740854,0.5442884381586581,0.04312010447439851,136.37794911623598,90.379,45.99894911623598
0.580062,0.5823524279734578,0.0022904558321918955,127.14586957972469,129.955,2.8091304202753236
0.556067,0.518821913646991,0.0372450762516906,101.12865985611673,70.883,30.24565985611673
0.5572523,0.5343593989110188,0.022892888953666257,102.2788301883653,82.21,20.06883018836531
0.39177838,0.45184233304661253,0.060063953367886336,21.091760876454188,37.411,16.319239123545813
0.3918153,0.4345305743486475,0.04271526959248295,21.09919455692719,31.715,10.615805443072809
0.39183694,0.42615435490931036,0.034317413667092345,21.103551367716406,29.279,8.175448632283594
0.3854263,0.426807392177745,0.041381079492732176,19.851433937911693,29.462,9.610566062088306
0.38552567,0.3560562493999735,0.029469424227879903,19.87026107198836,15.0,4.8702610719883594
0.546978,0.5836309637457339,0.03665296691956199,92.72828743578235,131.55,38.82171256421766
0.54491574,0.5778226090466314,0.03290687332504327,90.92157919178791,124.458,33.536420808212085
0.54476285,0.5779799673042133,0.03321711749647405,90.78905357440848,124.645,33.85594642559151
0.5663745,0.5690254890238995,0.002651008299564772,111.5797742830523,114.438,2.8582257169477003
0.56587535,0.5837313024761962,0.017855951047210605,111.04962238876978,131.676,20.62637761123021
0.54672927,0.5599633840050916,0.013234117361567432,92.50852798079967,104.959,12.450472019200333
0.5468033,0.5427158010172317,0.004087494595103491,92.57388019063238,89.033,3.540880190632379
